	mean	std
ZBED1.H14CORE.0.S.B	0.035895079644054556	0.0018570107158063292
ZBED4.H14CORE.0.SGIB.A	0.001428962288291512	0.0023390314417246023
ZBED5.H14CORE.0.PSGIB.A	0.0011417534912929262	0.002158275541799166
ZBT12.H14CORE.0.P.B	0.017821498785194678	0.002626742884264926
ZBT14.H14CORE.0.P.C	0.0509308451325794	0.0039225195493970905
ZBT14.H14CORE.1.S.B	0.0815457525657983	0.00242338403270386
ZBT16.H14CORE.0.P.B	0.051140987849485495	0.0024491683914607855
ZBT20.H14CORE.0.SM.B	0.012397503919128928	0.0020400963390275494
ZBT22.H14CORE.0.SM.B	0.021332012565014623	0.002246643373666225
ZBT24.H14CORE.0.SG.A	-0.022645207327986736	0.0022048466669860583
ZBT26.H14CORE.1.SM.B	0.018708838447203547	0.002076144297506888
ZBT37.H14CORE.0.M.C	0.03216007026748034	0.0018983025207346242
ZBT40.H14CORE.0.PSG.A	0.030583952073165013	0.0020278377227948897
ZBT41.H14CORE.0.PSG.A	-0.003168689033723235	0.002732475795494807
ZBT44.H14CORE.0.P.C	0.008801419611833193	0.0019768532318738515
ZBT47.H14CORE.0.PSG.A	0.031198749384138056	0.002970634113128389
ZBT49.H14CORE.0.P.C	0.07424002056840213	0.002828933335984817
ZBT7A.H14CORE.0.P.B	-0.04613546828028384	0.0044322317722720285
ZBT7B.H14CORE.0.SM.B	-0.001854590238591046	0.0022634683684806976
ZBT8A.H14CORE.0.PSGI.A	0.031086303475470548	0.00302945997898411
ZBT8B.H14CORE.0.PSGI.A	0.018783652400944997	0.0018859572042667005
ZBTB2.H14CORE.0.SM.B	0.026215569176984567	0.0021185071109292844
ZBTB5.H14CORE.0.SGI.A	0.00020649007462800704	0.0020158518795930606
ZBTB6.H14CORE.0.P.B	-0.01570909787832335	0.0026785906580906673
ZF64B.H14CORE.0.P.B	-0.02372630265215156	0.003515162149451777
ZF64B.H14CORE.1.P.B	-0.04016137774113146	0.0023138625882519366
ZF69B.H14CORE.0.P.C	-0.04104466859691692	0.0028849509614858795
ZFAT.H14CORE.0.PSGI.A	0.017763938886975115	0.0018363647942897326
